sampleID,HC_subCST,read_count,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
9886,IV-B,139133,30619,22,41680,0,4,9619,22,5711,11733,6,0,4260,79,160,0,0,10,85,9236,2133,14441,1582,0,0,2608,2630,0,0,1848,98,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794278,0.06794278,0.06794278,0.06794278,0.06794332,0.06794283,0.18468603,0.06794278,0.06794278,0.06794278,0.06794278,0.06794278,0.06794278
8446,I-B,57866,13315,38853,0,3879,432,0,0,0,0,226,5,0,39,35,36,123,0,0,0,0,0,6,4,22,4,0,0,0,0,16,6,0,26,26,262,0,0,0,0,7,0,0,0,0,0,0,0,0,45,12,0,0,0,0,0,26,0,128,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,44,5,0,0,29,59,0,0,0,0,0,0,0,3,11,0,3,0,0,0,0,0,0,0,10,0,31,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,0,0,0,0,0,0,I-B,0.06795271,0.18466595,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376,0.06794376
173,I-B,40830,13849,25225,79,399,29,0,5,0,8,0,14,0,31,36,22,60,4,0,0,0,4,0,41,28,0,0,18,287,0,0,0,9,5,0,549,3,7,9,21,4,0,0,0,14,0,0,0,0,0,0,0,4,2,0,0,5,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,5,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
6081,I-A,1127,38,967,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
994,IV-B,18786,78,0,13881,0,0,2848,112,28,311,21,0,440,38,103,60,116,0,47,0,287,16,175,0,0,0,28,0,0,44,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,15,0,0,0,17,0,0,0,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
8358,I-A,238998,39,143295,16,0,14211,6,4,0,0,160,22881,0,211,3287,3215,3020,11793,0,0,2,0,0,37,1253,2589,0,32,1477,43,2,35,0,88,5,0,7,33,3589,0,71,0,0,0,0,66,0,0,43,12316,0,0,50,0,6,0,116,0,0,0,274,0,0,80,0,294,0,21,0,0,4,0,30,224,0,2334,0,0,0,112,0,132,20,0,0,0,0,0,14,35,10120,45,0,0,0,17,0,22,45,11,0,87,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,495,2,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,47,13,0,0,0,0,0,0,0,54,8,29,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
5276,III-B,66362,26811,11386,14323,2599,124,2536,0,59,0,0,0,0,125,0,0,28,4,2137,3535,0,0,0,69,0,270,0,0,0,0,828,45,0,0,428,0,0,0,0,115,2,0,0,0,0,0,0,786,0,24,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
403,I-A,27736,0,26906,6,0,45,4,2,0,8,105,0,0,6,8,0,0,0,0,0,0,0,0,26,7,8,0,6,292,6,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
2643,I-A,1183,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
12234,IV-C0,57406,5087,14,3721,0,7,0,0,0,0,17413,3231,5,12490,3384,469,3353,0,193,0,0,0,7,2759,13,787,0,0,0,70,0,497,0,55,801,0,0,42,175,25,257,0,0,0,0,0,0,0,0,30,0,0,113,0,0,0,102,45,70,0,300,72,0,0,20,96,0,560,32,0,82,0,88,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,442,0,49,0,0,0,0,0,0,255,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,12,0,0,0,0,0,0,IV-C0,0.067942716,0.06794273,0.067942716,0.067942716,0.067942716,0.067942716,0.067942716,0.1846873,0.06794276,0.067942716,0.067942716,0.067942716,0.067942716
12948,I-B,15141,4471,7273,0,3087,66,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
6318,I-A,40328,15,33979,290,674,61,0,0,3,0,18,66,27,909,665,475,257,0,0,0,0,33,0,94,104,141,0,0,243,54,3,11,0,454,0,94,0,560,56,39,6,0,0,9,41,31,0,0,58,10,12,0,80,6,0,0,63,0,75,0,2,9,6,5,42,24,0,22,0,0,0,0,0,0,30,17,0,0,0,42,176,0,2,0,0,0,0,54,5,4,0,0,23,0,0,11,0,4,0,17,0,0,0,0,0,7,0,0,4,0,0,7,42,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
567,IV-A,34651,424,3,12307,0,0,4393,13894,65,120,0,0,793,9,353,0,0,0,391,128,536,64,460,0,0,81,202,0,0,0,204,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
5303,I-A,43336,0,41234,0,1493,8,5,0,14,0,0,12,0,26,6,0,32,13,0,0,0,0,6,0,0,0,0,0,354,0,0,0,0,0,0,68,0,0,0,17,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
7294,III-A,71386,68873,19,19,0,0,2,8,0,0,115,42,0,387,180,150,848,0,0,0,0,0,0,44,73,12,0,0,0,0,0,75,0,8,10,0,0,65,0,195,6,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,27,0,0,6,0,0,37,0,0,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
10955,IV-B,73179,4733,35,41520,15,0,6940,21,9,1868,9,5768,4,164,360,0,15,14,6283,0,4,4,0,905,0,571,2901,0,0,0,52,0,0,48,147,0,657,0,32,2,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
5582,I-B,29620,13137,7611,163,973,1022,0,0,0,0,0,28,14,281,202,3916,328,0,0,0,0,27,0,15,64,18,0,0,170,32,0,12,0,30,3,762,34,142,38,99,12,0,0,0,17,4,0,0,18,8,0,0,30,0,0,0,14,43,0,0,0,6,6,3,7,5,0,27,105,0,5,0,0,0,5,40,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,33,0,0,0,33,0,0,0,3,0,3,0,0,0,26,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
8754,V,134730,14,26,38459,90727,2157,0,0,7,0,0,98,0,137,47,6,9,955,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,15,0,1582,0,3,0,0,149,0,0,0,8,0,0,0,2,32,0,0,0,0,0,0,9,0,0,0,17,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.18468744
1524,I-B,18815,4584,12243,5,1796,0,0,0,0,0,3,0,0,8,0,17,15,2,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.06794298,0.18468688,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274,0.06794274
8079,I-A,39064,27,37686,0,878,328,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
11617,III-A,48387,44201,0,44,926,772,14,0,0,0,0,55,9,143,178,376,153,0,0,0,4,0,0,0,442,0,0,0,0,41,0,7,0,0,0,0,0,148,7,0,548,0,0,0,0,0,0,0,0,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,46,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,0.06794271,0.06794271,0.06794271,0.18468744,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
1827,III-A,141963,118890,207,1496,18,67,71,0,0,13,37,30,268,6583,3683,14,191,9,7,16,35,0,9,1296,19,7,0,0,0,0,0,3,571,10,0,0,0,5947,0,377,165,0,0,0,0,13,0,0,0,178,0,0,10,0,0,0,0,0,0,0,1459,0,0,0,11,0,0,3,5,0,69,0,0,0,28,6,0,0,4,5,0,0,10,0,0,0,0,32,7,6,0,0,0,0,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,0.06794272,0.06794272,0.06794272,0.18468726,0.067942806,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272,0.06794272
10430,IV-B,57582,5447,12,25853,0,5,3523,7,651,4251,0,1083,2145,0,488,0,0,0,725,3103,0,4316,1075,0,2,612,1225,0,0,1422,478,0,0,131,0,0,0,0,111,0,0,0,0,0,0,0,0,410,0,0,3,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,304,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794272,0.18468739,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271,0.06794271
